Date,Open,High,Low,Close,Volume,OpenInt
2013-01-28,36.809,36.872,36.611,36.701,21536,0
2013-01-29,36.782,37.053,36.773,36.996,53309,0
2013-01-30,36.773,36.846,36.678,36.709,69084,0
2013-01-31,36.611,36.818,36.589,36.709,25355,0
2013-02-01,36.98,37.161,36.934,37.061,31954,0
2013-02-04,36.648,36.727,36.458,36.467,40630,0
2013-02-05,36.593,36.593,36.325,36.406,116212,0
2013-02-06,36.188,36.251,36.116,36.251,68722,0
2013-02-07,36.305,36.305,35.927,36.008,83993,0
2013-02-08,36.116,36.258,36.116,36.251,36048,0
2013-02-11,36.188,36.188,36.026,36.078,25248,0
2013-02-12,36.036,36.23,35.941,36.151,15267,0
2013-02-13,36.036,36.233,36.036,36.151,100496,0
2013-02-14,35.953,36.08,35.953,36.078,17438,0
2013-02-15,36.044,36.116,35.989,36.036,11426,0
2013-02-19,36.17,36.313,36.151,36.215,53495,0
2013-02-20,36.258,36.258,35.631,35.631,44297,0
2013-02-21,35.559,35.559,35.118,35.253,36544,0
2013-02-22,35.595,35.631,35.406,35.631,44461,0
2013-02-25,35.595,35.765,35.009,35.009,39467,0
2013-02-26,35,35.117,34.732,35.117,52664,0
2013-02-27,35,35.379,35,35.315,21594,0
2013-02-28,35.271,35.514,35.271,35.271,26022,0
2013-03-01,35.046,35.297,35.046,35.289,13844,0
2013-03-04,35.028,35.037,34.83,35.009,20409,0
2013-03-05,35.171,35.452,35.171,35.225,61472,0
2013-03-06,35.505,35.756,35.379,35.684,25493,0
2013-03-07,35.811,36.036,35.676,35.88,97295,0
2013-03-08,35.9,36.138,35.9,36.078,20188,0
2013-03-11,35.89,35.972,35.765,35.908,58275,0
2013-03-12,35.836,35.945,35.613,35.702,23803,0
2013-03-13,35.595,35.595,35.225,35.225,27228,0
2013-03-14,35.297,35.424,35.253,35.297,17900,0
2013-03-15,35.271,35.271,35.008,35.046,20719,0
2013-03-18,34.504,34.865,34.45,34.702,48315,0
2013-03-19,34.64,34.702,34.273,34.425,76780,0
2013-03-20,34.504,34.64,34.468,34.576,55442,0
2013-03-21,34.316,34.457,34.208,34.217,27006,0
2013-03-22,34.29,34.369,34.244,34.361,46813,0
2013-03-25,34.425,34.504,34.127,34.227,45400,0
2013-03-26,34.387,34.598,34.387,34.541,27469,0
2013-03-27,34.316,34.712,34.234,34.685,30869,0
2013-03-28,34.766,34.775,34.576,34.729,74374,0
2013-04-01,34.65,34.758,34.433,34.45,30435,0
2013-04-02,34.631,34.685,34.4,34.433,29135,0
2013-04-03,34.433,34.458,33.983,34.011,71084,0
2013-04-04,34.108,34.137,33.904,33.956,110877,0
2013-04-05,33.518,34.04,33.374,34.011,23660,0
2013-04-08,33.805,33.983,33.725,33.929,32425,0
2013-04-09,34.082,34.604,34.082,34.476,47705,0
2013-04-10,34.631,35.044,34.631,34.884,76977,0
2013-04-11,34.874,34.874,34.694,34.766,37049,0
2013-04-12,34.172,34.458,34.078,34.334,62825,0
2013-04-15,33.849,33.904,33.209,33.209,66256,0
2013-04-16,33.849,33.866,33.607,33.849,32702,0
2013-04-17,33.626,33.626,32.978,33.136,32390,0
2013-04-18,33.435,33.499,33.173,33.309,43502,0
2013-04-19,33.823,33.939,33.676,33.939,36081,0
2013-04-22,34.031,34.056,33.813,34.031,98826,0
2013-04-23,34.056,34.417,34.002,34.262,31899,0
2013-04-24,34.291,34.568,34.291,34.542,39071,0
2013-04-25,34.613,34.884,34.613,34.82,29496,0
2013-04-26,34.585,34.659,34.258,34.307,30035,0
2013-04-29,34.702,34.784,34.568,34.729,75784,0
2013-04-30,34.613,35.262,34.576,35.244,49880,0
2013-05-01,35.198,35.198,34.803,34.847,47030,0
2013-05-02,34.937,35.082,34.937,34.993,30480,0
2013-05-03,35.234,35.457,35.144,35.254,93879,0
2013-05-06,35.198,35.315,35.117,35.244,27440,0
2013-05-07,35.37,35.735,35.37,35.65,58349,0
2013-05-08,35.819,36.069,35.819,35.999,88015,0
2013-05-09,35.871,36.078,35.73,35.765,19893,0
2013-05-10,35.73,35.749,35.471,35.604,18228,0
2013-05-13,35.443,35.487,35.297,35.361,23897,0
2013-05-14,35.352,35.505,35.28,35.387,23979,0
2013-05-15,35.225,35.443,35.198,35.289,21104,0
2013-05-16,35.124,35.415,35.037,35.056,74458,0
2013-05-17,35.153,35.248,35.056,35.198,106422,0
2013-05-20,35.217,35.424,35.217,35.424,44728,0
2013-05-21,35.361,35.37,35.037,35.306,37503,0
2013-05-22,35.171,35.585,34.685,34.739,63284,0
2013-05-23,34.272,34.539,34.075,34.532,31442,0
2013-05-24,34.441,34.458,34.236,34.425,68668,0
2013-05-28,34.677,34.766,34.468,34.468,22696,0
2013-05-29,34.146,34.262,33.956,33.976,35046,0
2013-05-30,34.011,34.261,33.956,34.108,53278,0
2013-05-31,33.831,33.831,33.398,33.465,66277,0
2013-06-03,33.66,33.788,33.471,33.769,37313,0
2013-06-04,33.813,33.842,33.453,33.588,35679,0
2013-06-05,33.651,33.651,32.938,32.938,47381,0
2013-06-06,32.814,33.209,32.814,33.209,40757,0
2013-06-07,33.02,33.292,32.704,33.066,41610,0
2013-06-10,32.768,32.885,32.661,32.823,65739,0
2013-06-11,32.255,32.436,32.076,32.246,50222,0
2013-06-12,32.389,32.389,31.766,31.807,33074,0
2013-06-13,31.743,32.265,31.68,32.228,170432,0
2013-06-14,32.22,32.273,31.844,31.879,33371,0
2013-06-17,32.13,32.283,31.917,32.058,31442,0
2013-06-18,31.935,32.094,31.865,31.986,71663,0
2013-06-19,31.852,31.944,31.149,31.168,28772,0
2013-06-20,30.582,30.582,29.953,30.079,79019,0
2013-06-21,30.369,30.416,29.829,30.216,24897,0
2013-06-24,29.672,29.818,29.128,29.482,146392,0
2013-06-25,29.961,30.108,29.699,30.081,72783,0
2013-06-26,30.307,30.472,30.198,30.369,116309,0
2013-06-27,30.761,31.041,30.761,31.007,41141,0
2013-06-28,30.898,31.297,30.823,31.207,46991,0
2013-07-01,31.39,31.488,31.207,31.27,27998,0
2013-07-02,31.28,31.35,30.526,30.641,46836,0
2013-07-03,30.425,30.697,30.425,30.559,99554,0
2013-07-05,30.761,30.761,30.111,30.388,21393,0
2013-07-08,30.49,30.579,30.335,30.335,39731,0
2013-07-09,30.624,30.733,30.517,30.652,38470,0
2013-07-10,30.616,30.768,30.483,30.57,69175,0
2013-07-11,31.37,31.689,31.235,31.644,85219,0
2013-07-12,31.533,31.58,31.332,31.444,42060,0
2013-07-15,31.444,31.889,31.444,31.835,83989,0
2013-07-16,31.844,31.844,31.608,31.742,20615,0
2013-07-17,31.927,32.115,31.927,32.115,23301,0
2013-07-18,31.978,32.142,31.929,31.952,19361,0
2013-07-19,31.761,31.779,31.635,31.724,15121,0
2013-07-22,31.724,32.17,31.724,32.142,65089,0
2013-07-23,32.351,32.596,32.351,32.549,12625,0
2013-07-24,32.523,32.523,32.061,32.205,59071,0
2013-07-25,32.413,32.579,32.325,32.569,41585,0
2013-07-26,32.541,32.559,32.224,32.541,221521,0
2013-07-29,32.316,32.316,32.16,32.16,9833,0
2013-07-30,32.368,32.368,32.016,32.078,24423,0
2013-07-31,32.033,32.272,31.889,32.152,33178,0
2013-08-01,32.541,32.614,32.407,32.605,19197,0
2013-08-02,32.441,32.696,32.441,32.596,16856,0
2013-08-05,32.468,32.468,32.25,32.316,19007,0
2013-08-06,32.242,32.287,31.988,32.007,12576,0
